algorithm,iteration,gap,record_gap,time_s
IRLS,447,3.591256e-08,3.591256e-08,1.849167e-02
IRLS,448,3.568209e-08,3.568209e-08,1.853388e-02
IRLS,449,3.545346e-08,3.545346e-08,1.857667e-02
IRLS,450,3.522667e-08,3.522667e-08,1.861704e-02
IRLS,451,3.500168e-08,3.500168e-08,1.865775e-02
IRLS,452,3.477848e-08,3.477848e-08,1.870050e-02
IRLS,453,3.455705e-08,3.455705e-08,1.874304e-02
IRLS,454,3.433738e-08,3.433738e-08,1.878033e-02
IRLS,455,3.411944e-08,3.411944e-08,1.882288e-02
IRLS,456,3.390321e-08,3.390321e-08,1.886838e-02
IRLS,457,3.368869e-08,3.368869e-08,1.891196e-02
IRLS,458,3.347585e-08,3.347585e-08,1.895338e-02
IRLS,459,3.326467e-08,3.326467e-08,1.899338e-02
IRLS,460,3.305514e-08,3.305514e-08,1.903563e-02
IRLS,461,3.284725e-08,3.284725e-08,1.907738e-02
IRLS,462,3.264096e-08,3.264096e-08,1.911804e-02
IRLS,463,3.243628e-08,3.243628e-08,1.915863e-02
IRLS,464,3.223318e-08,3.223318e-08,1.920100e-02
IRLS,465,3.203165e-08,3.203165e-08,1.924342e-02
IRLS,466,3.183166e-08,3.183166e-08,1.928363e-02
IRLS,467,3.163321e-08,3.163321e-08,1.932421e-02
IRLS,468,3.143629e-08,3.143629e-08,1.936629e-02
IRLS,469,3.124086e-08,3.124086e-08,1.940829e-02
IRLS,470,3.104693e-08,3.104693e-08,1.944942e-02
IRLS,471,3.085447e-08,3.085447e-08,1.948983e-02
IRLS,472,3.066348e-08,3.066348e-08,1.953238e-02
IRLS,473,3.047393e-08,3.047393e-08,1.957483e-02
IRLS,474,3.028581e-08,3.028581e-08,1.961496e-02
IRLS,475,3.009911e-08,3.009911e-08,1.965550e-02
IRLS,476,2.991382e-08,2.991382e-08,1.969775e-02
IRLS,477,2.972991e-08,2.972991e-08,1.973954e-02
IRLS,478,2.954739e-08,2.954739e-08,1.978017e-02
IRLS,479,2.936622e-08,2.936622e-08,1.982038e-02
IRLS,480,2.918641e-08,2.918641e-08,1.986288e-02
IRLS,481,2.900794e-08,2.900794e-08,1.990367e-02
IRLS,482,2.883079e-08,2.883079e-08,1.994392e-02
IRLS,483,2.865495e-08,2.865495e-08,1.998663e-02
IRLS,484,2.848041e-08,2.848041e-08,2.002846e-02
IRLS,485,2.830716e-08,2.830716e-08,2.006621e-02
IRLS,486,2.813519e-08,2.813519e-08,2.010842e-02
IRLS,487,2.796447e-08,2.796447e-08,2.015075e-02
IRLS,488,2.779501e-08,2.779501e-08,2.019100e-02
IRLS,489,2.762679e-08,2.762679e-08,2.023171e-02
IRLS,490,2.745979e-08,2.745979e-08,2.027158e-02
IRLS,491,2.729401e-08,2.729401e-08,2.030946e-02
IRLS,492,2.712944e-08,2.712944e-08,2.035067e-02
IRLS,493,2.696606e-08,2.696606e-08,2.039100e-02
IRLS,494,2.680386e-08,2.680386e-08,2.043033e-02
IRLS,495,2.664283e-08,2.664283e-08,2.047133e-02
IRLS,496,2.648296e-08,2.648296e-08,2.051254e-02
IRLS,497,2.632424e-08,2.632424e-08,2.054938e-02
IRLS,498,2.616666e-08,2.616666e-08,2.059346e-02
IRLS,499,2.601021e-08,2.601021e-08,2.063546e-02
IRLS,500,2.585487e-08,2.585487e-08,2.067846e-02
IRLS,501,2.570065e-08,2.570065e-08,2.071554e-02
IRLS,502,2.554752e-08,2.554752e-08,2.075729e-02
IRLS,503,2.539548e-08,2.539548e-08,2.080042e-02
IRLS,504,2.524451e-08,2.524451e-08,2.083779e-02
IRLS,505,2.509462e-08,2.509462e-08,2.087975e-02
IRLS,506,2.494578e-08,2.494578e-08,2.092221e-02
IRLS,507,2.479799e-08,2.479799e-08,2.095988e-02
IRLS,508,2.465125e-08,2.465125e-08,2.099975e-02
IRLS,509,2.450553e-08,2.450553e-08,2.103683e-02
IRLS,510,2.436083e-08,2.436083e-08,2.107833e-02
IRLS,511,2.421714e-08,2.421714e-08,2.112017e-02
IRLS,512,2.407446e-08,2.407446e-08,2.115838e-02
IRLS,513,2.393277e-08,2.393277e-08,2.119700e-02
IRLS,514,2.379206e-08,2.379206e-08,2.123600e-02
IRLS,515,2.365234e-08,2.365234e-08,2.127750e-02
IRLS,516,2.351357e-08,2.351357e-08,2.131908e-02
IRLS,517,2.337577e-08,2.337577e-08,2.136038e-02
IRLS,518,2.323892e-08,2.323892e-08,2.140175e-02
IRLS,519,2.310301e-08,2.310301e-08,2.144187e-02
IRLS,520,2.296804e-08,2.296804e-08,2.148250e-02
IRLS,521,2.283399e-08,2.283399e-08,2.152237e-02
IRLS,522,2.270086e-08,2.270086e-08,2.156208e-02
IRLS,523,2.256863e-08,2.256863e-08,2.160388e-02
IRLS,524,2.243732e-08,2.243732e-08,2.164321e-02
IRLS,525,2.230689e-08,2.230689e-08,2.168304e-02
IRLS,526,2.217735e-08,2.217735e-08,2.172429e-02
IRLS,527,2.204869e-08,2.204869e-08,2.176579e-02
IRLS,528,2.192090e-08,2.192090e-08,2.180600e-02
IRLS,529,2.179398e-08,2.179398e-08,2.184638e-02
IRLS,530,2.166791e-08,2.166791e-08,2.188758e-02
IRLS,531,2.154269e-08,2.154269e-08,2.192921e-02
IRLS,532,2.141832e-08,2.141832e-08,2.196933e-02
IRLS,533,2.129478e-08,2.129478e-08,2.200933e-02
IRLS,534,2.117206e-08,2.117206e-08,2.205117e-02
IRLS,535,2.105017e-08,2.105017e-08,2.209246e-02
IRLS,536,2.092909e-08,2.092909e-08,2.213229e-02
IRLS,537,2.080882e-08,2.080882e-08,2.217225e-02
IRLS,538,2.068935e-08,2.068935e-08,2.221375e-02
IRLS,539,2.057067e-08,2.057067e-08,2.225592e-02
IRLS,540,2.045278e-08,2.045278e-08,2.229521e-02
IRLS,541,2.033568e-08,2.033568e-08,2.233704e-02
IRLS,542,2.021934e-08,2.021934e-08,2.237942e-02
IRLS,543,2.010377e-08,2.010377e-08,2.242188e-02
IRLS,544,1.998897e-08,1.998897e-08,2.246275e-02
IRLS,545,1.987492e-08,1.987492e-08,2.250367e-02
IRLS,546,1.976162e-08,1.976162e-08,2.254492e-02
IRLS,547,1.964906e-08,1.964906e-08,2.258788e-02
IRLS,548,1.953723e-08,1.953723e-08,2.262517e-02
IRLS,549,1.942614e-08,1.942614e-08,2.266721e-02
IRLS,550,1.931578e-08,1.931578e-08,2.270979e-02
IRLS,551,1.920613e-08,1.920613e-08,2.274725e-02
IRLS,552,1.909720e-08,1.909720e-08,2.278858e-02
IRLS,553,1.898897e-08,1.898897e-08,2.283025e-02
IRLS,554,1.888144e-08,1.888144e-08,2.286779e-02
IRLS,555,1.877461e-08,1.877461e-08,2.290775e-02
IRLS,556,1.866848e-08,1.866848e-08,2.294500e-02
IRLS,557,1.856302e-08,1.856302e-08,2.298692e-02
IRLS,558,1.845825e-08,1.845825e-08,2.302871e-02
IRLS,559,1.835415e-08,1.835415e-08,2.306842e-02
IRLS,560,1.825072e-08,1.825072e-08,2.311000e-02
IRLS,561,1.814795e-08,1.814795e-08,2.315275e-02
IRLS,562,1.804584e-08,1.804584e-08,2.319025e-02
IRLS,563,1.794438e-08,1.794438e-08,2.323233e-02
IRLS,564,1.784357e-08,1.784357e-08,2.327463e-02
IRLS,565,1.774341e-08,1.774341e-08,2.331225e-02
IRLS,566,1.764388e-08,1.764388e-08,2.335371e-02
IRLS,567,1.754498e-08,1.754498e-08,2.339650e-02
IRLS,568,1.744671e-08,1.744671e-08,2.343371e-02
IRLS,569,1.734907e-08,1.734907e-08,2.347571e-02
IRLS,570,1.725204e-08,1.725204e-08,2.351821e-02
IRLS,571,1.715563e-08,1.715563e-08,2.355629e-02
IRLS,572,1.705982e-08,1.705982e-08,2.360213e-02
IRLS,573,1.696462e-08,1.696462e-08,2.364475e-02
IRLS,574,1.687001e-08,1.687001e-08,2.368617e-02
IRLS,575,1.677601e-08,1.677601e-08,2.372663e-02
IRLS,576,1.668259e-08,1.668259e-08,2.376804e-02
IRLS,577,1.658976e-08,1.658976e-08,2.381083e-02
IRLS,578,1.649750e-08,1.649750e-08,2.384804e-02
IRLS,579,1.640583e-08,1.640583e-08,2.388992e-02
IRLS,580,1.631472e-08,1.631472e-08,2.393196e-02
IRLS,581,1.622419e-08,1.622419e-08,2.397108e-02
IRLS,582,1.613422e-08,1.613422e-08,2.401258e-02
IRLS,583,1.604481e-08,1.604481e-08,2.405275e-02
IRLS,584,1.595595e-08,1.595595e-08,2.409321e-02
IRLS,585,1.586764e-08,1.586764e-08,2.413521e-02
IRLS,586,1.577988e-08,1.577988e-08,2.417746e-02
IRLS,587,1.569266e-08,1.569266e-08,2.421496e-02
IRLS,588,1.560599e-08,1.560599e-08,2.425625e-02
IRLS,589,1.551984e-08,1.551984e-08,2.429879e-02
IRLS,590,1.543423e-08,1.543423e-08,2.433613e-02
IRLS,591,1.534914e-08,1.534914e-08,2.437796e-02
IRLS,592,1.526458e-08,1.526458e-08,2.442121e-02
IRLS,593,1.518053e-08,1.518053e-08,2.445954e-02
IRLS,594,1.509700e-08,1.509700e-08,2.450104e-02
IRLS,595,1.501398e-08,1.501398e-08,2.454375e-02
IRLS,596,1.493147e-08,1.493147e-08,2.458096e-02
IRLS,597,1.484946e-08,1.484946e-08,2.462288e-02
IRLS,598,1.476796e-08,1.476796e-08,2.466517e-02
IRLS,599,1.468695e-08,1.468695e-08,2.470279e-02
IRLS,600,1.460643e-08,1.460643e-08,2.474425e-02
IRLS,601,1.452640e-08,1.452640e-08,2.478688e-02
IRLS,602,1.444686e-08,1.444686e-08,2.482413e-02
IRLS,603,1.436779e-08,1.436779e-08,2.486621e-02
IRLS,604,1.428921e-08,1.428921e-08,2.490871e-02
IRLS,605,1.421110e-08,1.421110e-08,2.494613e-02
IRLS,606,1.413347e-08,1.413347e-08,2.498679e-02
IRLS,607,1.405630e-08,1.405630e-08,2.502838e-02
IRLS,608,1.397960e-08,1.397960e-08,2.506813e-02
IRLS,609,1.390336e-08,1.390336e-08,2.511108e-02
IRLS,610,1.382758e-08,1.382758e-08,2.515283e-02
IRLS,611,1.375225e-08,1.375225e-08,2.519429e-02
IRLS,612,1.367737e-08,1.367737e-08,2.523433e-02
IRLS,613,1.360295e-08,1.360295e-08,2.527587e-02
IRLS,614,1.352897e-08,1.352897e-08,2.531567e-02
IRLS,615,1.345543e-08,1.345543e-08,2.535692e-02
IRLS,616,1.338233e-08,1.338233e-08,2.539833e-02
IRLS,617,1.330966e-08,1.330966e-08,2.544192e-02
IRLS,618,1.323743e-08,1.323743e-08,2.548017e-02
IRLS,619,1.316563e-08,1.316563e-08,2.552179e-02
IRLS,620,1.309426e-08,1.309426e-08,2.556404e-02
IRLS,621,1.302331e-08,1.302331e-08,2.560196e-02
IRLS,622,1.295278e-08,1.295278e-08,2.564321e-02
IRLS,623,1.288267e-08,1.288267e-08,2.568596e-02
IRLS,624,1.281297e-08,1.281297e-08,2.572321e-02
IRLS,625,1.274369e-08,1.274369e-08,2.576487e-02
IRLS,626,1.267481e-08,1.267481e-08,2.580687e-02
IRLS,627,1.260635e-08,1.260635e-08,2.584454e-02
IRLS,628,1.253828e-08,1.253828e-08,2.588567e-02
IRLS,629,1.247062e-08,1.247062e-08,2.592833e-02
IRLS,630,1.240336e-08,1.240336e-08,2.596579e-02
IRLS,631,1.233649e-08,1.233649e-08,2.600800e-02
IRLS,632,1.227001e-08,1.227001e-08,2.604888e-02
IRLS,633,1.220392e-08,1.220392e-08,2.608967e-02
IRLS,634,1.213822e-08,1.213822e-08,2.613121e-02
IRLS,635,1.207291e-08,1.207291e-08,2.617392e-02
IRLS,636,1.200798e-08,1.200798e-08,2.621108e-02
IRLS,637,1.194342e-08,1.194342e-08,2.625288e-02
IRLS,638,1.187925e-08,1.187925e-08,2.629500e-02
IRLS,639,1.181544e-08,1.181544e-08,2.633271e-02
IRLS,640,1.175201e-08,1.175201e-08,2.637425e-02
IRLS,641,1.168895e-08,1.168895e-08,2.641704e-02
IRLS,642,1.162626e-08,1.162626e-08,2.645450e-02
IRLS,643,1.156393e-08,1.156393e-08,2.649633e-02
IRLS,644,1.150196e-08,1.150196e-08,2.653858e-02
IRLS,645,1.144035e-08,1.144035e-08,2.657638e-02
IRLS,646,1.137910e-08,1.137910e-08,2.661788e-02
IRLS,647,1.131820e-08,1.131820e-08,2.666071e-02
IRLS,648,1.125766e-08,1.125766e-08,2.669804e-02
IRLS,649,1.119746e-08,1.119746e-08,2.673996e-02
IRLS,650,1.113762e-08,1.113762e-08,2.678254e-02
IRLS,651,1.107812e-08,1.107812e-08,2.682188e-02
IRLS,652,1.101896e-08,1.101896e-08,2.686367e-02
IRLS,653,1.096014e-08,1.096014e-08,2.690521e-02
IRLS,654,1.090166e-08,1.090166e-08,2.694608e-02
IRLS,655,1.084351e-08,1.084351e-08,2.698783e-02
IRLS,656,1.078570e-08,1.078570e-08,2.703000e-02
IRLS,657,1.072823e-08,1.072823e-08,2.707079e-02
IRLS,658,1.067108e-08,1.067108e-08,2.711208e-02
IRLS,659,1.061426e-08,1.061426e-08,2.715317e-02
IRLS,660,1.055776e-08,1.055776e-08,2.719417e-02
IRLS,661,1.050159e-08,1.050159e-08,2.723675e-02
IRLS,662,1.044574e-08,1.044574e-08,2.727750e-02
IRLS,663,1.039020e-08,1.039020e-08,2.731842e-02
IRLS,664,1.033499e-08,1.033499e-08,2.735983e-02
IRLS,665,1.028009e-08,1.028009e-08,2.740121e-02
IRLS,666,1.022550e-08,1.022550e-08,2.744213e-02
IRLS,667,1.017122e-08,1.017122e-08,2.748425e-02
IRLS,668,1.011725e-08,1.011725e-08,2.752617e-02
IRLS,669,1.006359e-08,1.006359e-08,2.756396e-02
IRLS,670,1.001023e-08,1.001023e-08,2.760500e-02
IRLS,671,9.957176e-09,9.957176e-09,2.764758e-02
IRLS,672,9.904423e-09,9.904423e-09,2.768638e-02
IRLS,673,9.851967e-09,9.851967e-09,2.772937e-02
IRLS,674,9.799809e-09,9.799809e-09,2.777071e-02
IRLS,675,9.747945e-09,9.747945e-09,2.781196e-02
IRLS,676,9.696375e-09,9.696375e-09,2.785358e-02
IRLS,677,9.645096e-09,9.645096e-09,2.789492e-02
IRLS,678,9.594106e-09,9.594106e-09,2.793729e-02
IRLS,679,9.543405e-09,9.543405e-09,2.798000e-02
IRLS,680,9.492988e-09,9.492988e-09,2.801708e-02
IRLS,681,9.442855e-09,9.442855e-09,2.805900e-02
IRLS,682,9.393005e-09,9.393005e-09,2.810012e-02
IRLS,683,9.343435e-09,9.343435e-09,2.814150e-02
IRLS,684,9.294143e-09,9.294143e-09,2.818275e-02
IRLS,685,9.245129e-09,9.245129e-09,2.822533e-02
IRLS,686,9.196389e-09,9.196389e-09,2.826446e-02
IRLS,687,9.147922e-09,9.147922e-09,2.830729e-02
IRLS,688,9.099727e-09,9.099727e-09,2.834496e-02
IRLS,689,9.051802e-09,9.051802e-09,2.838675e-02
IRLS,690,9.004145e-09,9.004145e-09,2.842946e-02
IRLS,691,8.956755e-09,8.956755e-09,2.846829e-02
IRLS,692,8.909629e-09,8.909629e-09,2.851013e-02
IRLS,693,8.862766e-09,8.862766e-09,2.855083e-02
IRLS,694,8.816165e-09,8.816165e-09,2.859113e-02
IRLS,695,8.769824e-09,8.769824e-09,2.863383e-02
IRLS,696,8.723741e-09,8.723741e-09,2.867458e-02
IRLS,697,8.677914e-09,8.677914e-09,2.871529e-02
IRLS,698,8.632343e-09,8.632343e-09,2.875663e-02
IRLS,699,8.587024e-09,8.587024e-09,2.879962e-02
IRLS,700,8.541958e-09,8.541958e-09,2.884488e-02
IRLS,701,8.497143e-09,8.497143e-09,2.888458e-02
IRLS,702,8.452575e-09,8.452575e-09,2.892629e-02
IRLS,703,8.408255e-09,8.408255e-09,2.896346e-02
IRLS,704,8.364181e-09,8.364181e-09,2.900471e-02
IRLS,705,8.320351e-09,8.320351e-09,2.904608e-02
IRLS,706,8.276763e-09,8.276763e-09,2.908683e-02
IRLS,707,8.233417e-09,8.233417e-09,2.912896e-02
IRLS,708,8.190311e-09,8.190311e-09,2.917113e-02
IRLS,709,8.147442e-09,8.147442e-09,2.920929e-02
IRLS,710,8.104811e-09,8.104811e-09,2.925104e-02
IRLS,711,8.062415e-09,8.062415e-09,2.929383e-02
IRLS,712,8.020252e-09,8.020252e-09,2.933092e-02
IRLS,713,7.978322e-09,7.978322e-09,2.937271e-02
IRLS,714,7.936623e-09,7.936623e-09,2.941458e-02
IRLS,715,7.895154e-09,7.895154e-09,2.945263e-02
IRLS,716,7.853912e-09,7.853912e-09,2.949425e-02
IRLS,717,7.812898e-09,7.812898e-09,2.953696e-02
IRLS,718,7.772109e-09,7.772109e-09,2.957425e-02
IRLS,719,7.731544e-09,7.731544e-09,2.961633e-02
IRLS,720,7.691202e-09,7.691202e-09,2.965875e-02
IRLS,721,7.651081e-09,7.651081e-09,2.969650e-02
IRLS,722,7.611181e-09,7.611181e-09,2.973783e-02
IRLS,723,7.571498e-09,7.571498e-09,2.977821e-02
IRLS,724,7.532034e-09,7.532034e-09,2.981750e-02
IRLS,725,7.492785e-09,7.492785e-09,2.985942e-02
IRLS,726,7.453751e-09,7.453751e-09,2.989858e-02
IRLS,727,7.414931e-09,7.414931e-09,2.993988e-02
IRLS,728,7.376322e-09,7.376322e-09,2.998108e-02
IRLS,729,7.337925e-09,7.337925e-09,3.002242e-02
IRLS,730,7.299738e-09,7.299738e-09,3.006263e-02
IRLS,731,7.261758e-09,7.261758e-09,3.010458e-02
IRLS,732,7.223986e-09,7.223986e-09,3.014546e-02
IRLS,733,7.186420e-09,7.186420e-09,3.018558e-02
IRLS,734,7.149059e-09,7.149059e-09,3.022550e-02
IRLS,735,7.111900e-09,7.111900e-09,3.026779e-02
IRLS,736,7.074944e-09,7.074944e-09,3.030917e-02
IRLS,737,7.038190e-09,7.038190e-09,3.034913e-02
IRLS,738,7.001635e-09,7.001635e-09,3.038846e-02
IRLS,739,6.965278e-09,6.965278e-09,3.043021e-02
IRLS,740,6.929120e-09,6.929120e-09,3.047113e-02
IRLS,741,6.893157e-09,6.893157e-09,3.051150e-02
IRLS,742,6.857389e-09,6.857389e-09,3.055412e-02
IRLS,743,6.821816e-09,6.821816e-09,3.059867e-02
IRLS,744,6.786435e-09,6.786435e-09,3.063983e-02
IRLS,745,6.751246e-09,6.751246e-09,3.067888e-02
IRLS,746,6.716248e-09,6.716248e-09,3.071846e-02
IRLS,747,6.681439e-09,6.681439e-09,3.075871e-02
IRLS,748,6.646819e-09,6.646819e-09,3.080000e-02
IRLS,749,6.612385e-09,6.612385e-09,3.084125e-02
IRLS,750,6.578138e-09,6.578138e-09,3.088350e-02
IRLS,751,6.544076e-09,6.544076e-09,3.092542e-02
IRLS,752,6.510198e-09,6.510198e-09,3.096600e-02
IRLS,753,6.476502e-09,6.476502e-09,3.100788e-02
IRLS,754,6.442989e-09,6.442989e-09,3.104712e-02
IRLS,755,6.409656e-09,6.409656e-09,3.108912e-02
IRLS,756,6.376503e-09,6.376503e-09,3.113146e-02
IRLS,757,6.343528e-09,6.343528e-09,3.116946e-02
IRLS,758,6.310731e-09,6.310731e-09,3.121104e-02
IRLS,759,6.278110e-09,6.278110e-09,3.125371e-02
IRLS,760,6.245666e-09,6.245666e-09,3.129454e-02
IRLS,761,6.213395e-09,6.213395e-09,3.133813e-02
IRLS,762,6.181298e-09,6.181298e-09,3.137971e-02
IRLS,763,6.149374e-09,6.149374e-09,3.142092e-02
IRLS,764,6.117620e-09,6.117620e-09,3.146117e-02
IRLS,765,6.086038e-09,6.086038e-09,3.150317e-02
IRLS,766,6.054625e-09,6.054625e-09,3.154571e-02
IRLS,767,6.023380e-09,6.023380e-09,3.158333e-02
IRLS,768,5.992303e-09,5.992303e-09,3.162454e-02
IRLS,769,5.961393e-09,5.961393e-09,3.166738e-02
IRLS,770,5.930648e-09,5.930648e-09,3.170496e-02
IRLS,771,5.900067e-09,5.900067e-09,3.174654e-02
IRLS,772,5.869651e-09,5.869651e-09,3.178887e-02
IRLS,773,5.839397e-09,5.839397e-09,3.182633e-02
IRLS,774,5.809305e-09,5.809305e-09,3.186729e-02
IRLS,775,5.779374e-09,5.779374e-09,3.191021e-02
IRLS,776,5.749602e-09,5.749602e-09,3.194725e-02
IRLS,777,5.719990e-09,5.719990e-09,3.198858e-02
IRLS,778,5.690536e-09,5.690536e-09,3.203058e-02
IRLS,779,5.661239e-09,5.661239e-09,3.206800e-02
IRLS,780,5.632099e-09,5.632099e-09,3.210913e-02
IRLS,781,5.603114e-09,5.603114e-09,3.215171e-02
IRLS,782,5.574283e-09,5.574283e-09,3.218863e-02
IRLS,783,5.545607e-09,5.545607e-09,3.223025e-02
IRLS,784,5.517082e-09,5.517082e-09,3.227117e-02
IRLS,785,5.488710e-09,5.488710e-09,3.231092e-02
IRLS,786,5.460489e-09,5.460489e-09,3.235075e-02
IRLS,787,5.432418e-09,5.432418e-09,3.239233e-02
IRLS,788,5.404496e-09,5.404496e-09,3.243108e-02
IRLS,789,5.376723e-09,5.376723e-09,3.247379e-02
IRLS,790,5.349097e-09,5.349097e-09,3.251550e-02
IRLS,791,5.321619e-09,5.321619e-09,3.255596e-02
IRLS,792,5.294286e-09,5.294286e-09,3.259596e-02
IRLS,793,5.267098e-09,5.267098e-09,3.263729e-02
IRLS,794,5.240055e-09,5.240055e-09,3.267929e-02
IRLS,795,5.213155e-09,5.213155e-09,3.271667e-02
IRLS,796,5.186397e-09,5.186397e-09,3.275775e-02
IRLS,797,5.159782e-09,5.159782e-09,3.280021e-02
IRLS,798,5.133308e-09,5.133308e-09,3.283700e-02
IRLS,799,5.106974e-09,5.106974e-09,3.287875e-02
IRLS,800,5.080779e-09,5.080779e-09,3.292096e-02
IRLS,801,5.054723e-09,5.054723e-09,3.295842e-02
IRLS,802,5.028805e-09,5.028805e-09,3.299925e-02
IRLS,803,5.003024e-09,5.003024e-09,3.304142e-02
IRLS,804,4.977380e-09,4.977380e-09,3.307842e-02
IRLS,805,4.951871e-09,4.951871e-09,3.312004e-02
IRLS,806,4.926497e-09,4.926497e-09,3.316204e-02
IRLS,807,4.901257e-09,4.901257e-09,3.319967e-02
IRLS,808,4.876150e-09,4.876150e-09,3.324063e-02
IRLS,809,4.851176e-09,4.851176e-09,3.328283e-02
IRLS,810,4.826334e-09,4.826334e-09,3.332017e-02
IRLS,811,4.801623e-09,4.801623e-09,3.336179e-02
IRLS,812,4.777042e-09,4.777042e-09,3.340371e-02
IRLS,813,4.752590e-09,4.752590e-09,3.344113e-02
IRLS,814,4.728268e-09,4.728268e-09,3.348225e-02
IRLS,815,4.704074e-09,4.704074e-09,3.352483e-02
IRLS,816,4.680007e-09,4.680007e-09,3.356175e-02
IRLS,817,4.656067e-09,4.656067e-09,3.360288e-02
IRLS,818,4.632254e-09,4.632254e-09,3.364496e-02
IRLS,819,4.608565e-09,4.608565e-09,3.368204e-02
IRLS,820,4.585001e-09,4.585001e-09,3.372300e-02
IRLS,821,4.561561e-09,4.561561e-09,3.376525e-02
IRLS,822,4.538244e-09,4.538244e-09,3.380125e-02
IRLS,823,4.515051e-09,4.515051e-09,3.384183e-02
IRLS,824,4.491978e-09,4.491978e-09,3.388246e-02
IRLS,825,4.469027e-09,4.469027e-09,3.391892e-02
IRLS,826,4.446197e-09,4.446197e-09,3.396029e-02
IRLS,827,4.423486e-09,4.423486e-09,3.400167e-02
IRLS,828,4.400895e-09,4.400895e-09,3.404079e-02
IRLS,829,4.378423e-09,4.378423e-09,3.408067e-02
IRLS,830,4.356068e-09,4.356068e-09,3.412183e-02
IRLS,831,4.333830e-09,4.333830e-09,3.416363e-02
IRLS,832,4.311709e-09,4.311709e-09,3.420488e-02
IRLS,833,4.289704e-09,4.289704e-09,3.424175e-02
IRLS,834,4.267814e-09,4.267814e-09,3.428292e-02
IRLS,835,4.246039e-09,4.246039e-09,3.432475e-02
IRLS,836,4.224378e-09,4.224378e-09,3.436617e-02
IRLS,837,4.202831e-09,4.202831e-09,3.440300e-02
IRLS,838,4.181396e-09,4.181396e-09,3.444396e-02
IRLS,839,4.160073e-09,4.160073e-09,3.448554e-02
IRLS,840,4.138862e-09,4.138862e-09,3.452475e-02
IRLS,841,4.117762e-09,4.117762e-09,3.456513e-02
IRLS,842,4.096772e-09,4.096772e-09,3.460629e-02
IRLS,843,4.075892e-09,4.075892e-09,3.464787e-02
IRLS,844,4.055121e-09,4.055121e-09,3.468938e-02
IRLS,845,4.034458e-09,4.034458e-09,3.472646e-02
IRLS,846,4.013904e-09,4.013904e-09,3.476767e-02
IRLS,847,3.993456e-09,3.993456e-09,3.480954e-02
IRLS,848,3.973116e-09,3.973116e-09,3.485067e-02
IRLS,849,3.952882e-09,3.952882e-09,3.488758e-02
IRLS,850,3.932753e-09,3.932753e-09,3.492879e-02
IRLS,851,3.912729e-09,3.912729e-09,3.497058e-02
IRLS,852,3.892810e-09,3.892810e-09,3.501188e-02
IRLS,853,3.872994e-09,3.872994e-09,3.504858e-02
IRLS,854,3.853282e-09,3.853282e-09,3.508983e-02
IRLS,855,3.833673e-09,3.833673e-09,3.513142e-02
IRLS,856,3.814165e-09,3.814165e-09,3.517046e-02
IRLS,857,3.794760e-09,3.794760e-09,3.521042e-02
IRLS,858,3.775455e-09,3.775455e-09,3.525154e-02
IRLS,859,3.756251e-09,3.756251e-09,3.529313e-02
IRLS,860,3.737147e-09,3.737147e-09,3.533500e-02
IRLS,861,3.718142e-09,3.718142e-09,3.537800e-02
IRLS,862,3.699236e-09,3.699236e-09,3.541942e-02
IRLS,863,3.680428e-09,3.680428e-09,3.546129e-02
IRLS,864,3.661718e-09,3.661718e-09,3.550238e-02
IRLS,865,3.643106e-09,3.643106e-09,3.553917e-02
IRLS,866,3.624590e-09,3.624590e-09,3.558025e-02
IRLS,867,3.606171e-09,3.606171e-09,3.562217e-02
IRLS,868,3.587847e-09,3.587847e-09,3.566117e-02
IRLS,869,3.569618e-09,3.569618e-09,3.570083e-02
IRLS,870,3.551484e-09,3.551484e-09,3.574200e-02
IRLS,871,3.533444e-09,3.533444e-09,3.578350e-02
IRLS,872,3.515498e-09,3.515498e-09,3.582279e-02
IRLS,873,3.497644e-09,3.497644e-09,3.586292e-02
IRLS,874,3.479884e-09,3.479884e-09,3.590392e-02
IRLS,875,3.462215e-09,3.462215e-09,3.594583e-02
IRLS,876,3.444639e-09,3.444639e-09,3.598558e-02
IRLS,877,3.427153e-09,3.427153e-09,3.602688e-02
IRLS,878,3.409758e-09,3.409758e-09,3.606796e-02
IRLS,879,3.392453e-09,3.392453e-09,3.610946e-02
IRLS,880,3.375238e-09,3.375238e-09,3.615075e-02
IRLS,881,3.358112e-09,3.358112e-09,3.618767e-02
IRLS,882,3.341074e-09,3.341074e-09,3.622867e-02
IRLS,883,3.324125e-09,3.324125e-09,3.627071e-02
IRLS,884,3.307264e-09,3.307264e-09,3.631183e-02
IRLS,885,3.290489e-09,3.290489e-09,3.634892e-02
IRLS,886,3.273802e-09,3.273802e-09,3.638913e-02
IRLS,887,3.257201e-09,3.257201e-09,3.643075e-02
IRLS,888,3.240686e-09,3.240686e-09,3.646683e-02
IRLS,889,3.224256e-09,3.224256e-09,3.650817e-02
IRLS,890,3.207911e-09,3.207911e-09,3.654908e-02
IRLS,891,3.191651e-09,3.191651e-09,3.659050e-02
IRLS,892,3.175475e-09,3.175475e-09,3.663096e-02
IRLS,893,3.159382e-09,3.159382e-09,3.667229e-02
IRLS,894,3.143372e-09,3.143372e-09,3.671200e-02
IRLS,895,3.127445e-09,3.127445e-09,3.675217e-02
IRLS,896,3.111601e-09,3.111601e-09,3.679375e-02
